"","yrswork","numjobs","ab5cconscientiousness","ab5cintellect","cttindustriousness","mpqwellbeing","mpqachievement","lifesatisfaction"
"1993",38,9,3.54545454545455,4.45454545454545,3.6,1.33333333333333,1.08333333333333,2.2
"1994",23,10,4.09090909090909,3.45454545454545,3.6,1.41666666666667,1.25,3
"1995",5,6,3.54545454545455,3.18181818181818,2.5,1.25,1.66666666666667,4
"1996",NA,NA,2.90909090909091,3.36363636363636,2.3,2,1.83333333333333,2.2
"1997",35,2,4.81818181818182,3.36363636363636,4,1.08333333333333,1.16666666666667,5.8
"1998",29,2,3.6,3.72727272727273,3.1,1.5,1.66666666666667,5.8
"1999",25,4,3.90909090909091,3.36363636363636,2.9,1.41666666666667,1.58333333333333,3.8
"2000",36,5,4,3.27272727272727,3.3,1.08333333333333,1.58333333333333,6.4
"2001",7,1,3.18181818181818,3.27272727272727,2.6,1.16666666666667,1.25,5
"2002",2,2,3.45454545454545,3.36363636363636,3.3,1.08333333333333,1.33333333333333,5
"2003",18,3,3.81818181818182,3.18181818181818,3.7,1,1.08333333333333,6
"2004",29,8,4.18181818181818,3.90909090909091,3.3,1.58333333333333,1.08333333333333,5.2
"2005",18,0,4.18181818181818,3,3.2,1.66666666666667,1.75,5
"2006",16,6,3.54545454545455,3.90909090909091,3.7,1.33333333333333,1.25,6
"2007",50,NA,3.54545454545455,2.8,3.1,1.08333333333333,1.33333333333333,5.6
"2008",25,5,4.81818181818182,2.90909090909091,3.22222222222222,1.25,1.41666666666667,5.8
"2009",3,1,3.81818181818182,3.54545454545455,3.7,1,1.41666666666667,6
"2010",4,2,2.90909090909091,3.72727272727273,2.9,1.08333333333333,1.33333333333333,4
"2011",21,10,4.36363636363636,4.63636363636364,2.7,1,1.25,5.2
"2012",23,10,4.27272727272727,3.09090909090909,3.6,1.16666666666667,1.08333333333333,4.8
"2013",34,4,4.18181818181818,3,3,1.25,1.41666666666667,5.8
"2014",30,15,4.54545454545455,3.36363636363636,3.3,1.41666666666667,1,3
"2015",5,6,2.81818181818182,3.45454545454545,2.7,1.5,1.27272727272727,3.2
"2016",40,3,3.5,2.90909090909091,3.11111111111111,1.375,1.5,3.8
"2017",45,1,4.18181818181818,2.90909090909091,2.6,1.25,1.25,4.6
"2018",10,2,4.18181818181818,2.63636363636364,3.5,1.33333333333333,1.5,5.2
"2019",26,14,3.18181818181818,3.81818181818182,1.7,1.58333333333333,1.58333333333333,3
"2020",18,3,3.54545454545455,3.27272727272727,2.8,1.5,1.5,4.6
"2021",25,3,3.72727272727273,3,3,1,1,4
"2022",20,11,3.72727272727273,3.54545454545455,3,1.41666666666667,1.33333333333333,3.6
"2023",15,4,4.36363636363636,3.18181818181818,3.5,1.08333333333333,1.58333333333333,6.8
"2024",23,2,4.63636363636364,3.72727272727273,3.7,1,1.25,6.8
"2025",46,3,4.27272727272727,3,4,1.75,1.25,4
"2026",20,6,4.72727272727273,3.63636363636364,3.7,1.08333333333333,1.25,6
"2027",14,8,4.27272727272727,3.45454545454545,3.9,1,1,7
"2028",39,7,3.63636363636364,3.54545454545455,3.7,1.33333333333333,1.08333333333333,3.2
"2029",26,15,4.18181818181818,4.90909090909091,3.9,1.33333333333333,1.33333333333333,6
"2030",49,2,2.72727272727273,2.54545454545455,2.7,1.41666666666667,1.83333333333333,4.8
"2031",0,0,3.81818181818182,2.72727272727273,2.88888888888889,1,1.27272727272727,4
"2032",21,10,4.27272727272727,3.36363636363636,3.2,1.08333333333333,1.41666666666667,4.2
"2033",15,9,4.27272727272727,3.90909090909091,3.3,1.16666666666667,1.16666666666667,4.6
"2034",34,5,3,3,2.7,2,1.83333333333333,4
"2035",28,3,4.36363636363636,3.27272727272727,3.9,1,1.25,5.4
"2036",12,4,3.36363636363636,3,2.5,1.91666666666667,1.75,4.8
"2037",0,0,4,3.27272727272727,4,1.16666666666667,1.25,6.2
"2038",9,3,3.72727272727273,4.45454545454545,3.5,1.08333333333333,1.08333333333333,5
"2039",30,7,3.90909090909091,3.45454545454545,3,1.16666666666667,2,4
"2040",18,6,4.18181818181818,3.90909090909091,3.5,1.41666666666667,1.08333333333333,5.6
"2041",7,5,4.18181818181818,2.90909090909091,3.4,1.66666666666667,1.33333333333333,4.4
"2042",15,3,5,4,3.7,1.33333333333333,1.16666666666667,2.8
"2043",59,4,4.09090909090909,3.45454545454545,2.7,1.08333333333333,1.66666666666667,3.8
"2044",37,3,4.18181818181818,3.09090909090909,3.3,1.08333333333333,1.41666666666667,6.8
"2045",25,4,3.72727272727273,3.81818181818182,3.3,1.08333333333333,1.41666666666667,5.8
"2046",NA,0,3,3,NA,1.41666666666667,1.41666666666667,4.6
"2047",6,5,3.81818181818182,3.45454545454545,2.5,1.25,1.58333333333333,3.8
"2048",1,2,4.45454545454545,2.90909090909091,3.3,1.16666666666667,1.25,3.8
"2049",38,14,3.54545454545455,3.90909090909091,3,1,1.16666666666667,5.4
"2050",20,3,3.45454545454545,3.36363636363636,3,1.41666666666667,1.5,4
"2051",25,6,4.09090909090909,3.90909090909091,3,1.08333333333333,1,6.2
"2052",2,1,3.09090909090909,4.90909090909091,3.33333333333333,1,1.16666666666667,7
"2053",12,5,4,4.45454545454545,2.5,1.25,1.5,3.2
"2054",7,13,2.54545454545455,4.63636363636364,2.5,1.41666666666667,1.66666666666667,4
"2055",23,2,4.09090909090909,2.72727272727273,3.2,1.75,1.25,3.4
"2056",24,2,3.54545454545455,4,2.4,1.83333333333333,1.75,3
"2057",0,0,3.27272727272727,3,2.5,1.58333333333333,1.58333333333333,4
"2058",0,0,4.27272727272727,3.27272727272727,2.7,1.41666666666667,1.66666666666667,5
"2059",65,3,3.72727272727273,2.90909090909091,3.4,1.08333333333333,1,5
"2060",NA,5,4.27272727272727,3.3,2.9,2,1.75,1
"2061",9,5,3.90909090909091,3.54545454545455,2.6,1.5,1.41666666666667,3.4
"2062",5,2,3.27272727272727,3.72727272727273,2.6,1.08333333333333,1.41666666666667,5.6
"2063",12,4,4.72727272727273,3,3.7,1.08333333333333,1.16666666666667,7
"2064",22,15,3.45454545454545,3.63636363636364,3.7,1.08333333333333,1.08333333333333,5.8
"2065",45,7,4,3.36363636363636,3.3,1.08333333333333,1.5,5.4
"2066",10,9,3,4.09090909090909,2.7,1.25,1.91666666666667,6
"2067",30,4,4.09090909090909,2.81818181818182,3.9,1.75,1.33333333333333,2.6
"2068",30,10,3.45454545454545,2.27272727272727,4,1,1.08333333333333,5.2
"2069",20,5,4.90909090909091,3.63636363636364,4,1,1,5.6
"2070",44,4,4.45454545454545,3.63636363636364,3,1.25,1.25,6.8
"2071",27,3,4.72727272727273,3.72727272727273,3.3,1,1.16666666666667,7
"2072",1,5,3.54545454545455,3.45454545454545,3.9,1,1.16666666666667,5.6
"2073",4,6,4.72727272727273,4.09090909090909,4,1,1,5.8
"2074",45,6,4.36363636363636,3.81818181818182,3.7,1,1.08333333333333,4.8
"2075",0,0,3.63636363636364,3.09090909090909,2.9,1.33333333333333,1.75,3.8
"2076",2,1,3.72727272727273,3.45454545454545,3,1.16666666666667,1.75,4
"2077",55,8,4.09090909090909,4.45454545454545,4,1.16666666666667,1.16666666666667,4
"2078",3,4,4,2.36363636363636,2.9,1.58333333333333,1.5,4.4
"2079",17,1,3.63636363636364,3.36363636363636,3.4,1.08333333333333,1.16666666666667,5.8
"2080",35,18,3.09090909090909,2.90909090909091,2.6,1.33333333333333,1.25,4
"2081",15,10,4.72727272727273,3.81818181818182,3.6,1,1.16666666666667,5
"2082",16,7,3.90909090909091,3.36363636363636,3.1,1.41666666666667,1.08333333333333,6
"2083",12,4,4.18181818181818,2.90909090909091,2.8,1.16666666666667,1.58333333333333,4
"2084",40,8,3,3,2.8,2,1.91666666666667,3.2
"2085",41,3,4.36363636363636,4.27272727272727,4,1,1.25,5.8
"2086",40,9,4.09090909090909,3.27272727272727,3.2,1,1.41666666666667,3.4
"2087",34,12,3.63636363636364,4.36363636363636,3.1,1,1.16666666666667,5.4
"2088",20,12,3.54545454545455,2.81818181818182,2.7,1,1.75,3.4
"2089",20,6,4.72727272727273,4.09090909090909,3.6,1.08333333333333,1.58333333333333,5.6
"2090",2,7,2.45454545454545,2.90909090909091,2.3,1.16666666666667,1.66666666666667,1.8
"2091",50,0,2.63636363636364,2.72727272727273,2.5,1.83333333333333,1.58333333333333,4.4
"2092",15,6,4.27272727272727,4.63636363636364,3.8,1.08333333333333,1.25,5
"2093",6,4,2.45454545454545,3.09090909090909,2.5,1.16666666666667,1.41666666666667,5.4
"2094",20,4,4.81818181818182,4.36363636363636,3.4,1.08333333333333,1,6
"2095",15,5,3.09090909090909,2.81818181818182,2.3,1,1.5,1
"2096",54,2,4.63636363636364,3.27272727272727,3.5,1.08333333333333,1.08333333333333,5.6
"2097",17,6,4.09090909090909,4.45454545454545,3.5,1.16666666666667,1.25,6
"2098",54,2,4.27272727272727,2.81818181818182,3.2,1,1.16666666666667,6
"2099",20,6,3.09090909090909,3,2.2,2,2,4.4
"2100",14,2,3.90909090909091,4.27272727272727,3.75,1.18181818181818,1.33333333333333,6
"2101",14,12,3.63636363636364,2.4,3.4,1.5,1.41666666666667,4
"2102",20,2,3.36363636363636,3.09090909090909,3.3,1.5,1.41666666666667,2
"2103",23,10,3.54545454545455,3.18181818181818,3.9,1.41666666666667,1.25,2.6
"2104",40,10,4.81818181818182,4.81818181818182,3.9,1.08333333333333,1,5.8
"2105",38,23,3.72727272727273,4.63636363636364,4,1.41666666666667,1.08333333333333,3.6
"2106",30,8,4,3.36363636363636,2.9,1,1.16666666666667,3.6
"2107",0,0,3.63636363636364,4,4,1,1.16666666666667,3.8
"2108",30,25,4,3.36363636363636,2.9,1.16666666666667,1.33333333333333,4.8
"2109",22,10,2.90909090909091,3.3,2.2,1.5,1.41666666666667,3
"2110",60,20,3.90909090909091,3.3,2.9,1.5,1.25,6.2
"2111",37,5,3.27272727272727,3.27272727272727,2.9,1.66666666666667,1.5,3.2
"2112",7,4,3.72727272727273,3.09090909090909,3.1,1.16666666666667,1.66666666666667,4.6
"2113",50,5,5,3.81818181818182,4,1,1,6
"2114",20,5,3.81818181818182,3,2.8,1.25,1.25,3.4
"2115",18,3,4.36363636363636,4.18181818181818,3.7,1.08333333333333,1.08333333333333,5.2
"2116",20,7,4.36363636363636,4.18181818181818,3.6,1.33333333333333,1.25,6.4
"2117",54,5,3.72727272727273,3.36363636363636,2.9,1.16666666666667,1.08333333333333,5.6
"2118",24,5,2.77777777777778,3,2.8,1.16666666666667,1.75,5.8
"2119",15,6,3.45454545454545,3.63636363636364,3.1,1.16666666666667,1.41666666666667,3.6
"2120",24,5,3.2,3.36363636363636,3.9,1.41666666666667,1.58333333333333,5
"2121",10,2,3.72727272727273,3.27272727272727,2.5,2,1.25,1
"2122",18,2,3.54545454545455,3.09090909090909,2.4,1.16666666666667,1.25,5.2
"2123",4,3,3.3,3.81818181818182,2.8,1.16666666666667,1.41666666666667,4.6
"2124",24,8,3.90909090909091,3.90909090909091,3.2,1.5,1.08333333333333,1.6
"2125",12,4,4,4.18181818181818,3.4,1.25,1.33333333333333,2.6
"2126",11,1,2.72727272727273,2.90909090909091,2.4,1.5,1.58333333333333,7
"2127",12,7,3.63636363636364,3.27272727272727,3,1.91666666666667,1.25,2.2
"2128",2,3,4.18181818181818,4.36363636363636,3.4,1.91666666666667,1.16666666666667,1
"2129",17,2,3.45454545454545,3.45454545454545,3.3,1.27272727272727,1.5,5.8
"2130",14,5,4.45454545454545,3.54545454545455,3.6,1,1.08333333333333,6.8
"2131",3,3,3,4.27272727272727,2.6,1.66666666666667,1.66666666666667,2.4
"2132",12,5,3.8,3,2.77777777777778,1.08333333333333,1.55555555555556,4.6
"2133",40,4,4.63636363636364,4.18181818181818,3.5,1,1.16666666666667,4.6
"2134",14,6,3.27272727272727,4.36363636363636,3,1,1.25,4.8
"2135",30,3,4.54545454545455,2.72727272727273,3,1.33333333333333,1,5
"2136",21,6,4.45454545454545,3.63636363636364,3.6,1,1.33333333333333,6
